"","business_id","name","city","state","stars","review_count","categories","business_group"
"4744","b_4889","Morris, Gonzales and Smith","New Juliaville","IN",3.8,395,"city, wait","B"
"9548","b_9836","Joyce Inc","East Donnaton","SD",4.6,188,"mother, top","A"
"17713","b_18249","Holmes-Robbins","Katieside","TN",1.8,278,"early","B"
"11096","b_11427","Jones-Moore","East Kristinaview","AZ",3.7,420,"painting, key","A"
"17333","b_17859","West, Sanchez and Montgomery","Boydchester","UT",3.2,120,"tree, value","B"
"13751","b_14174","Wood-Schwartz","Port Cynthiastad","",4.7,233,"amount, foreign","B"
"9345","b_9626","Robinson PLC","Christopherbury","",3.4,144,"space, enter","A"
"9637","b_9927","Jones-Logan","Brentview","LA",5,15,"number","B"
"12057","b_12418","","Lake Micheleburgh","AL",4.1,491,"ahead","B"
"6822","b_7021","Herrera LLC","East Leslie","IL",4.3,235,"mother, drop, three","A"
"15199","b_15657","Roberts, Guerra and Mendez","Annhaven","ME",4.9,116,"day, discussion","A"
"5710","b_5882","Ray, Combs and Miller","New Thomasville","DE",2.4,33,"it, back","B"
"9283","b_9562","Green, Perez and Parker","Gregoryview","TN",3.8,137,"property, write","A"
"18762","b_19334","Duke-Miranda","West Dennis","AL",3.8,316,"until","A"
"13699","b_14121","Watts, Herrera and Byrd","West Michael","IA",2.5,149,"represent","A"
"3970","b_4092","Smith PLC","Whiteview","OH",2.9,28,"trouble, low",""
"18322","b_18877","Evans, Mills and Lloyd","East Teresaberg","AZ",5,471,"face, firm","A"
"5229","b_5386","Murray-Joseph","West Paul","SC",2.8,244,"but, voice, professor","B"
"7965","b_8202","Contreras-Garcia","East Eric","CO",4.7,451,"according, ready, magazine","B"
"3077","b_3175","Miller-Brown","","MO",1.7,52,"trip","B"
"15989","b_16469","Snow and Sons","South Stevenview","AL",2,321,"thing",""
"11406","b_11746","Wolf-Collier","Anthonyhaven","MT",1,346,"art, simply, rich","A"
"9601","b_9890","Kane-Webb","East David","MO",3.9,215,"reduce, me","B"
"17491","b_18022","Mora and Sons","East Jennifershire","AK",3.9,288,"instead, daughter","A"
"15281","b_15743","Martin PLC","Jodiborough","CT",3.7,445,"activity, administration, record","A"
"10393","b_10707","Brooks, Mathews and White","New Briannaport","MT",3.2,326,"statement, smile, call","B"
"412","b_425","Palmer LLC","Vasquezton","KS",3.2,366,"second, material","A"
"9498","b_9786","Blankenship Ltd","Jessicashire","NJ",1.4,46,"discover, in, none","A"
"8127","b_8369","Murphy-Stone","Port Marcus","OK",1.5,224,"land, Democrat, every","B"
"16770","b_17272","Mullins-Butler","","NE",3.1,238,"instead, figure, crime","A"
"393","b_405","Luna, Nguyen and Perry","Robinsontown","IN",4.6,125,"","B"
"1893","b_1956","Long-Burch","Atkinsshire","SC",3.6,399,"wall, charge, southern","B"
"10313","b_10624","Werner, Holden and Richmond","Steventown","IL",4.8,128,"draw, poor","A"
"14575","b_15018","Butler-Hawkins","Glendaport","",1.8,496,"administration, remember, significant","A"
"9600","b_9889","Ayala Group","Vangville","MI",2.2,99,"central, mission","A"
"7613","b_7842","Tran and Sons","Petersonstad","DC",1.3,76,"during","A"
"10932","b_11257","Adams-Brown","North Michelle","NC",2.5,255,"","A"
"11349","b_11686","Anderson-Mitchell","Arroyoport","IA",1.2,432,"they, gas, fast","B"
"5143","b_5298","Lopez, Krause and Bishop","Port Kelsey","CA",2.7,41,"why, position, simple","A"
"12312","b_12676","Jennings-Smith","Port Rachel","",2.2,380,"door, key, cup","B"
"9305","b_9584","Friedman Inc","Larryborough","IL",4.8,169,"detail, respond","B"
"6375","b_6557","Lambert-Alvarez","Robleschester","WI",1.2,241,"player, first","B"
"1175","b_1216","Miller LLC","New Willie","GA",1.3,342,"growth, better","B"
"9798","b_10091","Scott PLC","North Amandaburgh","MD",1.6,252,"least, someone, answer","A"
"17386","b_17915","Marshall LLC","Fritzfort","SD",1.8,329,"interesting, field","A"
"167","b_173","Reynolds-Mendez","Lake Christopher","ND",1.9,56,"poor, artist, market","B"
"9921","b_10217","Ellis, Stevens and Tapia","North Spencer","",2.3,286,"occur","A"
"11859","b_12210","Walker PLC","Scottport","MA",3.5,116,"imagine, miss","A"
"5756","b_5928","Weiss, Robbins and Cline","","FL",3.5,110,"understand","A"
"5203","b_5359","Gray-Rios","East Don","UT",3,196,"already","A"
"10265","b_10571","Potter PLC","Port Tracie","DE",4.4,204,"movie","A"
"5776","b_5948","Miller-Kemp","Pricehaven","",3.7,160,"western, gun, beyond","A"
"3575","b_3690","Carter, Anderson and Martin","Benjaminhaven","AZ",4.3,393,"color, image","A"
"163","b_169","Freeman PLC","Michaelfurt","SC",3.4,153,"back, yard","B"
"15115","b_15572","Oneal-Anderson","North Kenneth","MN",4.5,153,"but, speak, much","B"
"6952","b_7158","Harris-Ayers","","OH",2.3,272,"anything, future","A"
"7434","b_7654","Hansen-Burnett","East Charles","WA",4,451,"recent, attorney, article","B"
"10897","b_11220","Ali-Owens","South Denise","DC",1.3,183,"within, prove, professor","B"
"13124","b_13519","Juarez and Sons","North Williamfort","CT",2.1,424,"network, focus, PM","A"
"4930","b_5081","Castillo Group","Jacquelineport","SC",1.4,201,"any","A"
"3696","b_3813","Coleman PLC","Contrerasside","VT",3.5,451,"both, smile","A"
"11272","b_11608","Henry, Guerrero and Cruz","Lake Vernonbury","ND",1.1,175,"onto, society, music","A"
"13558","b_13971","Russell Inc","Gomezmouth","OH",3.2,301,"traditional, couple","A"
"544","b_565","Mccarthy and Sons","West Dustinton","CO",3.4,384,"time, state","B"
"596","b_619","Wallace, Walton and Richards","","KY",4,374,"reality","B"
"7181","b_7394","Hughes-Wright","Elizabethshire","LA",2.1,458,"hot, suggest","B"
"9494","b_9782","Wade-Sweeney","Hallhaven","IN",3.8,120,"remember, manage, camera","A"
"832","b_861","Lynch, Hanna and Morton","Port Wayne","VT",2.8,289,"college, different","B"
"3530","b_3641","White-Fleming","North Annetteport","HI",4.6,258,"us, community, through","A"
"2071","b_2139","Taylor-Hernandez","Maxwellmouth","MI",4.4,191,"quality, plant, owner","B"
"9428","b_9712","Walker LLC","Port Steve","OR",2,319,"laugh, store","B"
"15766","b_16242","Wilson, Wilson and Mccarty","East Alyssa","VA",2.2,306,"member, lose, low","A"
"6409","b_6591","Baker, Holland and Reese","East Amy","NC",2.2,212,"again, include","A"
"1221","b_1264","Acosta, Howard and Meyer","Lake Robert","IL",1,34,"newspaper, receive, control","A"
"6067","b_6245","Blackburn, Arnold and Mathews","North Martinstad","OH",3.4,428,"successful","A"
"3540","b_3652","Pitts PLC","Toddshire","ME",4.3,428,"","A"
"19377","b_19973","Lee, Flynn and Kerr","East Katrinamouth","AR",4.5,76,"election, statement, meeting","B"
"2278","b_2348","Hughes Inc","North Peggyport","AR",3.4,124,"example, mother","B"
"280","b_289","Jennings-Barber","","UT",3.4,401,"mouth","B"
"7219","b_7432","Davis, Mckee and Hawkins","West Megan","UT",1.8,123,"ball, person, reason","B"
"2676","b_2758","Carter Ltd","New David","DE",3.8,38,"reflect, big","A"
"6366","b_6547","Miller LLC","East Cheryl","MD",3,421,"something, buy","B"
"12592","b_12966","Scott, Davis and Castro","Danielview","WV",2.7,428,"one","B"
"5791","b_5964","Ali-Fletcher","Lake Timothy","WI",2.9,235,"activity","A"
"7051","b_7261","Garcia, Fitzgerald and Robinson","Jessicaview","NJ",1.8,166,"southern, voice","B"
"2510","b_2584","Petersen LLC","Lake Frank","ND",3.3,480,"tree, nor, agent","A"
"2795","b_2881","Terry-Moody","East Benjamin","DE",4.4,445,"early","B"
"8972","b_9243","Butler, Martin and Banks","East Williammouth","FL",3.8,121,"art, power","B"
"12001","b_12362","Mitchell, Blair and Henry","Obrienshire","NH",3.5,462,"threat, mouth, wall","B"
"19064","b_19649","Rogers and Sons","Youngtown","MN",1.6,447,"choice, attention","A"
"3924","b_4046","Caldwell-Sullivan","Keithmouth","MS",2.3,395,"wrong, talk, campaign","B"
"16930","b_17436","Shelton-Hardin","Lucasview","HI",2.6,416,"democratic, everything, whatever","A"
"3877","b_3996","Alvarado-Kennedy","New Teresa","CO",2.3,351,"painting, ask, late","A"
"11695","b_12042","Chavez, Knapp and Blair","Adamsland","MN",4.4,394,"for","B"
"5318","b_5480","Lucero, Vaughan and Casey","East Margaret","NC",4.2,440,"among, describe","B"
"13876","b_14304","Johns, Daniels and Stevens","Michellehaven","NV",2.9,110,"only, reduce, hotel","B"
"13736","b_14159","Smith Ltd","New Isabella","ID",1.1,21,"knowledge, realize","A"
"15165","b_15623","Clark Inc","Port Sarachester","CO",3.9,420,"adult, court","B"
"11439","b_11779","Mccormick, Johnson and Hunter","Jamiehaven","MA",3.7,112,"both, production","A"
"15812","b_16289","Carr, Marshall and Fowler","Nicholestad","NH",1.1,472,"of, range","A"
"9306","b_9585","Jacobson PLC","Wheelerland","SD",4.2,302,"debate, site","A"
"1728","b_1787","Mitchell-Whitehead","Ruizville","MN",3.5,64,"such, direction","B"
"16139","b_16622","Hernandez-Gomez","Port Sharimouth","NE",2.7,435,"those, responsibility","B"
"9474","b_9760","Campbell Inc","Lake Susanport","WY",4.7,127,"guess","A"
"19313","b_19905","Deleon LLC","Blanchardport","NV",2.7,64,"raise, magazine, ten","B"
"12458","b_12824","Schmidt Inc","South Sarah","DC",4.7,352,"specific, when","A"
"1147","b_1188","Jordan-Greene","West Lauraborough","",2.2,342,"tax","B"
"17791","b_18329","Clark Inc","Jamesberg","MI",3.7,490,"town, occur","B"
"17959","b_18504","Wright-Cummings","West Mark","MN",3.5,116,"ahead","B"
"3517","b_3628","Peterson PLC","New Daniel","TN",4.2,365,"reason, design","A"
"2055","b_2123","Brown-Frazier","Maryberg","NC",2.7,355,"miss, talk","B"
"1000","b_1034","Duncan, Leonard and Ramos","Lake Patrick","OR",1.3,259,"admit, thing","B"
"15351","b_15815","Johnson PLC","Bradleymouth","NC",3.7,216,"policy, race, rest","A"
"19359","b_19951","Kent-Peck","Lawsonmouth","MO",4.8,116,"remember","B"
"11069","b_11399","Jenkins and Sons","Frederickborough","NV",3.2,355,"guess","B"
"14987","b_15442","Krueger and Sons","Whiteland","NM",3.1,254,"break","B"
"3205","b_3305","Flores-Banks","Kellyville","IL",2.4,364,"money, national, miss","B"
"8406","b_8655","Perkins, Clark and Snyder","New Edwardberg","KS",2.8,327,"party","A"
"10254","b_10560","Patterson Group","Stoutfort","AK",1.5,145,"civil, attack","A"
"4504","b_4639","Clark, Harris and Smith","Nathanchester","MD",4.2,91,"condition, ago","A"
"3981","b_4103","Moreno-Smith","North Tiffanytown","TX",1.7,461,"Congress","B"
"12296","b_12660","Rivera Group","Perkinsberg","IA",2.1,141,"pick","B"
"5268","b_5427","Burke and Sons","Susanhaven","AL",2,87,"peace, law, major","B"
"11160","b_11495","Hernandez-Stark","Whiteport","IN",3.2,19,"argue, woman","B"
"2588","b_2667","Stevens-Mitchell","Lake Brooke","ND",3.6,86,"call, series, land","A"
"2119","b_2187","Sanchez-Bryant","Lake Kendraborough","DC",4.1,412,"probably, will","A"
"2261","b_2331","Gibson, Oliver and Miller","Richardland","UT",1.2,27,"door, star, beat","A"
"18965","b_19545","Hill, Perez and Garcia","Jacksonhaven","MO",1.8,428,"born","B"
"18103","b_18653","Sherman, Paul and Walter","Port Jennyside","OK",4.1,497,"sit, husband, state","A"
"13813","b_14240","Adams, Cooper and Jones","Zimmermanton","AZ",4.2,463,"Congress","B"
"15232","b_15693","Nelson PLC","Jonathanville","NM",1.3,66,"pattern","A"
"18026","b_18574","Kelley-Smith","South Sierra","FL",1.6,103,"skin, share, specific","A"
"6576","b_6767","Fisher, White and Osborne","Heatherfort","IN",1.9,120,"learn, member, head","B"
"3460","b_3570","Marquez-Lyons","South Carla","HI",2.3,371,"could, expert, result","B"
"19327","b_19919","Alvarez, Moore and Lambert","Thomaston","AK",4.6,347,"beyond","B"
"5654","b_5825","Williams, Gardner and Martinez","Port Melissa","KS",2.4,132,"center, remember, down","B"
"13550","b_13963","Gregory-Malone","North Michelle","WA",1.1,485,"now, baby, although","A"
"3337","b_3441","Black, Thomas and Torres","South Shirleyside","MI",3.1,166,"however, wish","A"
"14149","b_14585","Rogers, Smith and Clarke","Michelletown","NJ",2.4,141,"back","A"
"18098","b_18648","Vang, Harrison and Mcgrath","South Stevenport","MT",1.6,31,"both, cultural","B"
"1793","b_1855","Porter, Turner and Taylor","West Theresatown","ID",2,79,"lead, middle, test","A"
"7307","b_7524","Sawyer-Davenport","Port James","ME",2.4,46,"major","A"
"10343","b_10655","Aguilar Ltd","Luishaven","",4.7,352,"game, view","B"
"1246","b_1289","Jones-Scott","Port Donnafurt","CA",1.3,35,"suddenly","B"
"18102","b_18652","Mendoza Inc","Berryburgh","KY",4.8,463,"ground, which, represent","A"
"1870","b_1933","Norman, Hampton and Wyatt","Cortezberg","VA",3.4,463,"tax","A"
"14673","b_15118","Curtis, Dougherty and Russell","Martinberg","ND",1.2,176,"notice, democratic","B"
"4655","b_4795","","Haneymouth","CA",2.3,192,"onto, term, exactly","A"
"522","b_541","White LLC","Port Lisa","KS",3.4,186,"practice, real, something","A"
"5056","b_5210","Foster, Evans and Benjamin","Hillmouth","IA",4.8,340,"ball, bed","A"
"12919","b_13305","Ramirez, Stevenson and Chavez","Lake Haroldstad","NH",3.5,370,"something, its, worry","B"
"587","b_610","Ashley, Ramos and Zimmerman","Michealstad","CT",1.2,96,"defense, arrive, institution","B"
"14661","b_15106","Floyd Group","Wilsonstad","MS",1.3,251,"produce, mouth, because","A"
"9873","b_10169","Warren-Allen","Mariashire","WY",2.8,255,"open","B"
"10898","b_11221","Hernandez, Moreno and Mitchell","Jasonshire","MN",2.6,205,"situation, country","A"
"8685","b_8946","Duncan-Elliott","Escobarfurt","SC",4.1,316,"team, free, citizen","A"
"3157","b_3255","Moore, Thompson and Morgan","West Melodyton","CO",1.6,201,"seem","B"
"7305","b_7522","","Susanmouth","TN",3.2,208,"hard, national","A"
"4385","b_4516","Young LLC","Port Johnfurt","ME",3.1,418,"term","B"
"12260","b_12623","Lambert, Becker and Wright","South Stevenview","SC",1.8,223,"to, trip","B"
"11521","b_11862","Reynolds, Mckenzie and Murray","Howebury","MI",4.2,363,"rich","A"
"8987","b_9259","Ramirez Ltd","Lake Garyshire","CO",1.5,82,"owner, effort",""
"9208","b_9486","Mejia-Powers","South Brendaburgh","OH",1,301,"wear, will, network","A"
"18806","b_19379","Gray, Fleming and James","Medinaland","KY",3.9,264,"half","A"
"16467","b_16958","Murray-Rodriguez","Stevenburgh","ID",4.6,118,"artist, rich, reality","A"
"10324","b_10635","Krause, Davidson and Schneider","South Marilynview","WI",4.8,207,"civil","A"
"14682","b_15127","Bird, Moody and Stewart","Lake Annamouth","OK",2.9,427,"","A"
"15777","b_16253","Shannon-Schultz","Brownville","MA",1.9,357,"past, church","A"
"13414","b_13820","Moon, Lewis and Davis","Kentview","IL",1.7,40,"indicate, base, budget","B"
"7932","b_8168","Foster PLC","West Curtis","MO",2.7,31,"loss, small","B"
"7553","b_7779","Johnson PLC","Hodgemouth","FL",3.1,153,"goal, its",""
"17125","b_17641","Davenport, Rhodes and Moore","Barrymouth","SD",3.1,458,"dark, yard","A"
"14518","b_14960","Strong-Gordon","Port Rebecca","MN",3,74,"good, region",""
"9244","b_9522","Peterson LLC","East Robert","OH",4.8,200,"entire, the, occur","B"
"16422","b_16911","Smith, Singh and Reeves","Smithshire","ID",3.7,55,"remain, region, west","B"
"16224","b_16711","Diaz, Jackson and Carter","West Joshuamouth","OR",2.3,68,"upon","A"
"16708","b_17207","","Elizabethview","AK",2.9,15,"hard, learn, meeting","A"
"8534","b_8788","Fox-Davis","Williamsshire","MO",1.4,217,"leave","A"
"4417","b_4549","Hill-Mcmillan","Port Gary","NV",4.2,233,"sea, race","A"
"11307","b_11643","Richards-Wilson","Lake Anthonybury","OH",3.9,168,"financial","A"
"12625","b_13000","Contreras Inc","North Aaronside","MA",4.9,478,"what, surface, international","A"
"19112","b_19697","Anderson-Mathis","Jonesport","HI",3.7,311,"from, on","B"
"15792","b_16269","Kennedy-Leonard","South Courtney","NE",2.3,109,"full, toward, word","A"
"12587","b_12961","Thomas, Baird and Duran","Jeffreyfurt","NJ",1.1,478,"hotel","A"
"5893","b_6069","Jackson Group","East James","SC",2,200,"instead, dog, central","A"
"18801","b_19374","Roberts-Phillips","New Johnbury","WY",3.8,385,"hold","A"
"5179","b_5334","Hicks-Ellis","North Kathleenville","UT",4.9,81,"grow","B"
"16177","b_16662","Castillo-Hubbard","West Jeremy","NH",4.5,16,"option, interview, rest","B"
"2623","b_2705","Nguyen, Lewis and Rhodes","Coopermouth","WY",4.2,370,"","A"
"13118","b_13511","Anderson and Sons","Sandersland","LA",4.8,76,"performance","A"
"5326","b_5489","Villanueva-Arias","Hilltown","NM",4.7,388,"film, home",""
"3282","b_3384","Castro-Sherman","Nicolemouth","NM",1.1,135,"past, though","B"
"3446","b_3555","Kirby-Jarvis","Tylerburgh","NM",3.5,434,"rate","A"
"5509","b_5677","Rodriguez LLC","New Tracey","MO",1.7,273,"travel, career, third","B"
"627","b_651","Welch PLC","Jacobville","AZ",3.1,321,"key, blood, marriage","A"
"3014","b_3111","Willis, Payne and Delgado","","NM",2,428,"along, item","B"
"14982","b_15437","Carlson and Sons","Edwardland","CT",1.1,232,"simply, soon","B"
"6910","b_7112","Richard, Ramirez and Taylor","Gonzalesberg","NM",2.6,103,"area","B"
"11607","b_11952","Turner-Smith","Williamsside","KY",1.2,290,"within, strategy","A"
"4249","b_4377","Carter-Harper","Brianhaven","GA",4.4,28,"I, stay, key","B"
"17114","b_17630","Hubbard Group","Michaelfort","ME",4,131,"rather","A"
"14296","b_14736","House-Salinas","Port Moniqueton","WY",1.2,239,"game, arrive",""
"11522","b_11863","Perkins and Sons","New Elijahview","ND",4.8,373,"opportunity, about, red","A"
"12125","b_12488","Simmons Group","North Laurafort","AK",1.9,144,"space, personal","A"
"4416","b_4548","Kim LLC","Lake Steven","RI",3.7,317,"check","B"
"2687","b_2769","Marshall Inc","New Kimberly","AL",3.7,255,"administration, imagine","B"
"13630","b_14048","Bass-Butler","Angelastad","MT",4.6,275,"shake","A"
"429","b_443","Mcconnell-Taylor","Port Krista","CT",2.5,232,"enter","B"
"5087","b_5241","Jones LLC","Susanton","UT",2.7,369,"lose, close","A"
"19117","b_19702","King, Brooks and Hampton","","MI",2.3,221,"difference, mention","A"
"11654","b_11999","Bryant-Weber","Sanderstown","MT",2.3,38,"deep, two, popular","B"
"11582","b_11926","Nunez and Sons","Port Jacob","VT",1,389,"yet, lot","B"
"4192","b_4320","Richards-Foley","Aaronberg","WI",3.3,37,"","B"
"8552","b_8808","Alvarado Group","Whitneyview","IN",1.2,119,"to, approach","B"
"1931","b_1995","Baxter, Dillon and Young","","WI",3.6,321,"organization, star","B"
"12538","b_12911","Williams-Wood","West Nicholas","WV",4.9,336,"operation","A"
"875","b_905","Mccann, Diaz and Castro","Port William","ME",4.6,119,"wear, deal","B"
"4115","b_4240","Johnson-Wallace","Davidstad","MT",3.7,302,"bag","B"
"11761","b_12109","Parker-Steele","Acevedomouth","MI",1.7,246,"decide, already, list","B"
"12776","b_13154","Williams, Gray and Deleon","Davidtown","IL",2,494,"other, ball","A"
"4576","b_4715","Parrish Inc","Haroldhaven","CO",2.3,177,"well, responsibility","B"
"13379","b_13784","","Lake Michaelfort","",2,309,"outside, read","A"
