"","business_id","name","city","state","stars","review_count","categories","business_group"
"10517","b_10833","Payne-Randolph","Romeroborough","WA",2,74,"certainly, country","B"
"10518","b_10834","Harris Group","Joanview","CO",3,306,"assume, might, light","B"
"10519","b_10835","Lopez, Smith and Santos","Port Robert","CA",4.9,388,"professional","B"
"10520","b_10836","Dyer PLC","Gutierrezside","OK",3.3,179,"both","B"
"10525","b_10841","Kim-Kerr","Lake Jessicaburgh","IL",2.9,404,"forward","A"
"10526","b_10842","Thomas, Moran and French","Ryanville","SC",4.5,366,"no",""
"10529","b_10845","Ramos-Meyer","Hansonshire","CO",4.4,428,"avoid, six","A"
"10532","b_10848","Cohen PLC","North Stephaniechester","AK",4.8,88,"buy","A"
"10533","b_10849","Schneider-Lewis","Toddland","GA",1.2,497,"woman","B"
"10534","b_10850","Doyle Ltd","West Zachary","NH",3,29,"behavior, sense","B"
"10535","b_10851","Bass and Sons","North Sonya","AR",2.5,421,"","A"
"10536","b_10852","Luna, Everett and Rodriguez","Bennettmouth","ME",3.5,388,"realize, she, parent","A"
"10537","b_10853","Rogers Group","Andrewshire","AK",4.2,46,"participant, office","A"
"10538","b_10854","Martin and Sons","Jenniferstad","OH",2.1,268,"himself, guy, carry","A"
"10539","b_10855","Faulkner-Holt","Lake Brendahaven","CO",3.2,102,"eat, Mr","B"
"10540","b_10856","Greene PLC","Bradmouth","OH",3.8,196,"bit, just","A"
"10542","b_10858","Small, Smith and Vargas","Robertmouth","HI",4.3,210,"police","B"
"10544","b_10860","Johnson Group","Lake Suzannefurt","OH",4.8,297,"room, maintain, ability",""
"10546","b_10862","Ramos Inc","Ortegatown","SD",1.4,262,"environment","A"
"10547","b_10863","Lopez and Sons","North Joann","NC",3,55,"face","B"
"10548","b_10864","Brown, Blanchard and Roberts","Jillville","WY",1.3,379,"appear, happy, could","A"
"10551","b_10867","","Michaelberg","IL",4,312,"yard","A"
"10553","b_10869","Myers-Adams","East Crystal","UT",2.5,49,"expect","A"
"10554","b_10870","Henderson Inc","Russellberg","VA",1.3,396,"century, listen","B"
"10556","b_10873","Gray PLC","New John","OR",2.1,422,"house","B"
"10559","b_10876","Higgins-Sellers","East Timothyville","CT",2.8,443,"power, couple","A"
"10560","b_10877","Oneal-Woods","South Deanna","AL",3.2,19,"close, he","B"
"10561","b_10878","Thompson, Dickson and Bennett","Lake Dennistown","AK",1.4,265,"control","B"
"10562","b_10879","Stanton, Johnson and Gordon","Autumnmouth","FL",4.7,326,"table, soldier, eye","B"
"10563","b_10880","Jones Inc","Armstrongtown","LA",2.5,258,"trip, arm, according","B"
"10564","b_10881","Johnson and Sons","Fuentesview","",1.3,492,"","B"
"10566","b_10883","Richards PLC","Weaverside","KY",3.4,386,"building, hear","A"
"10568","b_10885","Cole Ltd","Dickersonton","OR",3.8,416,"cover, north","A"
"10569","b_10886","Hopkins LLC","New Alan","MO",1.2,15,"through, any, become","A"
"10570","b_10887","Murphy and Sons","South Christina","AL",2.1,340,"project, role","A"
"10571","b_10888","Arroyo Ltd","","TX",4.3,197,"goal, future","B"
"10572","b_10889","Cooke, Murray and Garcia","Lake Marytown","UT",1.3,244,"suddenly","A"
"10577","b_10894","Hernandez LLC","West Peter","MI",3.4,132,"trip, hand",""
"10578","b_10895","Simpson-Wells","Connerchester","WY",1.6,167,"up, responsibility, yet","B"
"10579","b_10896","Moore Ltd","West Melissachester","AL",1.3,332,"product, back","A"
"10580","b_10897","Ramos Ltd","South Jeff","AL",1.9,22,"rest","A"
"10582","b_10899","Wood Ltd","Jesusside","DE",2.2,63,"to","B"
"10583","b_10900","Hill-Castillo","Roymouth","MS",3.1,369,"yet, evening, interest","A"
"10584","b_10901","Fitzgerald, King and White","Port Amy","KS",3.4,286,"most","B"
"10587","b_10904","Cook-Holmes","Davismouth","MN",3.4,118,"spring","B"
"10588","b_10905","Mccall-Sanders","Lake Rebeccashire","NC",2.6,332,"forward","A"
"10590","b_10907","Francis, Garner and Hines","Fernandezborough","MN",2.7,360,"modern","B"
"10591","b_10908","Torres-Holmes","Lake Cynthiaton","VA",4.4,417,"executive, national","A"
"10597","b_10914","Simmons LLC","New Christopherhaven","KY",4.4,52,"","A"
"10598","b_10915","Diaz, Reilly and Smith","East Jasonville","",1.3,292,"perhaps","B"
"10599","b_10916","Lopez-Thornton","Ronaldchester","AZ",1.4,94,"through, gas, pick","B"
"10600","b_10917","Green, Meyer and Wright","New Jessica","ND",3,226,"end, my, sport","B"
"10601","b_10918","Hardin, Mcdowell and Jones","North Kathyfort","RI",3.4,167,"environment","A"
"10602","b_10919","Carr, Ramos and Davis","Martintown","SD",2.1,359,"camera, technology, cold","A"
"10604","b_10921","Crawford-Henry","Johnsonchester","OR",3.4,200,"expert, process, when","B"
"10605","b_10922","Mullen Group","North Charles","AZ",2.3,275,"protect, sister","A"
"10607","b_10924","Johnson, House and Thompson","Millerborough","MO",4,470,"daughter","A"
"10608","b_10925","Carey, Parsons and Crane","New Joshuaview","FL",1.9,69,"partner, quickly","B"
"10612","b_10929","Thompson, Strong and Schmidt","West Charlesmouth","OK",4.5,438,"by, identify","B"
"10613","b_10930","Olson, Williams and Green","Port Olivia","WA",4.5,71,"","A"
"10614","b_10931","Smith, Lee and Anderson","Kevinberg","MA",2.5,417,"","A"
"10615","b_10932","Sanchez Ltd","Port Betty","NE",1.8,311,"red","A"
"10616","b_10933","Love, Bautista and Frazier","Phillipston","NV",4.1,135,"stock","A"
"10617","b_10934","Wolf, Nichols and Acosta","Lake Becky","AK",2.7,471,"agree, candidate","A"
"10618","b_10935","Mack-Williamson","Steventown","WY",1.8,496,"yet, stock","B"
"10620","b_10937","Mcneil-Herrera","New Ryan","MA",1.8,72,"reality, political","A"
"10621","b_10938","Rhodes, Bowen and Stuart","","RI",1.1,269,"institution","A"
"10622","b_10939","","North Dana","MT",1.1,25,"chance","B"
"10624","b_10941","Ward-Taylor","Calebhaven","CO",3.6,339,"easy","A"
"10626","b_10943","Melendez-Evans","East Dianechester","HI",2.3,110,"water, sit, public","B"
"10628","b_10945","Smith-Morgan","South Jill","OK",3.7,185,"once, capital","B"
"10629","b_10946","Mendez-Shah","New Courtneystad","ID",1.2,202,"look","B"
"10631","b_10948","Robinson, Stuart and Gonzalez","Perezshire","HI",1.9,470,"book, crime, event","A"
"10633","b_10950","Cummings, Johnson and Williams","North Stephanie","MD",1.7,396,"","B"
"10634","b_10951","York-Peterson","Hardyfort","KS",4.1,282,"little, clear, act","A"
"10635","b_10952","Mckinney, Mcbride and Moore","West Kimberly","OH",1.9,476,"try","B"
"10637","b_10954","Green LLC","Lake David","TX",4.5,270,"matter, moment","B"
"10639","b_10957","George-Lang","Lake Anneburgh","MT",3.8,309,"hard, age","B"
"10642","b_10961","Soto, Turner and Young","Martinport","ME",3.1,30,"turn, station, environmental","B"
"10646","b_10965","Charles-Ward","Port Darlene","CT",1.7,297,"those, line, tend","B"
"10649","b_10968","Lewis-Bautista","Lake Zacharyside","MI",3.6,172,"suggest, everything","B"
"10652","b_10971","Gonzales-Jones","South Roberttown","MS",4.8,112,"floor, nearly","B"
"10653","b_10972","Baird Inc","","NE",2,319,"ever","B"
"10655","b_10974","Mendez-Church","West James","SC",4,453,"international","A"
"10656","b_10975","Flores Inc","North Nathan","MO",2.8,134,"anyone, book, later","A"
"10658","b_10977","Fox-Andrade","New Jaredborough","AZ",3.9,481,"same, reduce, experience","A"
"10661","b_10980","Horne, Brown and Ballard","Brendaside","UT",3.8,444,"court, whose, raise","A"
"10663","b_10982","Miller-Harmon","Simsville","MI",4.5,235,"west","A"
"10664","b_10983","Herring-Doyle","Jennaport","WY",2.4,197,"month","A"
"10665","b_10984","Downs and Sons","Williamstown","FL",2.2,196,"life, seven, decade","A"
"10666","b_10985","Bond LLC","East Danielle","MO",1.9,85,"beat","B"
"10668","b_10987","Joseph Ltd","New Elizabethberg","MS",1.2,478,"maintain","A"
"10669","b_10988","Alvarez, Carter and Lee","Michaelville","ME",4.5,158,"knowledge","A"
"10670","b_10989","Escobar-Thompson","Lake Isaac","MA",3.7,204,"old, several","B"
"10671","b_10990","Wilson, Garcia and Friedman","South Ann","TX",3.6,373,"major, late, claim","A"
"10672","b_10991","Alvarez PLC","North Marcus","SC",3.5,293,"enter","B"
"10673","b_10992","Bruce and Sons","Lawsonville","IN",4.4,482,"board, war, newspaper","A"
"10677","b_10996","Armstrong-Campbell","Brownberg","LA",4.7,179,"light, number, behind","B"
"10678","b_10997","Davis-Goodwin","Powellfort","CT",3.8,103,"though","B"
"10681","b_11000","Gordon, Henderson and Nicholson","East Dawnview","CO",3.1,47,"benefit, least, deal","B"
"10682","b_11001","Li-Jones","Valerieberg","KY",1.6,279,"form, then, stand","B"
"10683","b_11002","Brown, Cook and Chung","Johnsonburgh","IN",3.4,491,"ask, Mrs","B"
"10685","b_11004","Carson, Castillo and Robertson","Bradleychester","AR",1.2,120,"thousand, feel, face","A"
"10686","b_11005","Lowe LLC","Erinport","VT",4.8,387,"central, drug","A"
"10687","b_11006","Rosales, Hernandez and Cameron","","MA",3.6,419,"computer","A"
"10688","b_11007","Myers Inc","New Jamie","AK",4.5,177,"","A"
"10689","b_11008","Tate Group","Ericstad","ID",3.7,63,"far, order, population","B"
"10690","b_11009","Spence PLC","Clarkhaven","VA",2.4,406,"red, pattern, office","A"
"10691","b_11010","Booth, Torres and Anderson","New Kristie","IA",3.1,136,"book, argue, second","A"
"10692","b_11011","Fisher and Sons","East Stephenview","NY",3.7,487,"organization","A"
"10693","b_11012","Hines, Rodriguez and Hines","New Kevin","NH",4.8,284,"industry, evidence","B"
"10694","b_11013","Gilmore Inc","West Ronald","MN",2,51,"last, member","B"
"10696","b_11015","Powell-Johnston","","TX",4.7,59,"worry, strong","A"
"10698","b_11017","West, Ramirez and Rivera","Dyerburgh","ME",4.7,396,"either, really, eye","A"
"10699","b_11018","Cruz PLC","South Nicole","SD",2.6,168,"tell, quite, husband","A"
"10700","b_11019","Wagner-Morales","East Tyler","WY",4.8,341,"letter, perhaps","A"
"10702","b_11021","Garcia, Johnson and Holt","North Scott","TN",1.2,191,"keep, act","B"
"10704","b_11023","Walker, Acevedo and Thomas","Sarahview","",2.9,438,"direction","B"
"10707","b_11026","","Holmesstad","WA",1.6,215,"","A"
"10710","b_11029","","South Katherine","NY",1.1,59,"note, leave, material","A"
"10711","b_11030","Gill-Clark","North Patricia","",2.1,417,"force, street","A"
"10713","b_11033","Young, Nelson and Paul","Watersport","",3.9,307,"total, add","B"
"10714","b_11034","Dixon, Frey and Anderson","West Jeffreymouth","VA",4.2,154,"safe","A"
"10716","b_11036","Mann LLC","Pughton","MT",3.4,94,"into","A"
"10719","b_11039","Daniel, Thompson and Summers","North Benjamin","SC",4.1,61,"budget, case, by","A"
"10723","b_11043","Rodriguez LLC","South Waynemouth","IN",3.8,432,"all","B"
"10725","b_11045","Barnes, Clark and Garcia","East Robin","CA",3.9,418,"tonight","A"
"10726","b_11046","Hunt-Johnson","Port Douglasborough","ND",1.2,380,"gun","B"
"10727","b_11047","Lawson, Rogers and Johnson","Port Amy","NM",2.5,495,"tonight, class","A"
"10728","b_11048","Thompson, Campbell and Robinson","South Karinamouth","NM",2.6,307,"so, way","B"
"10729","b_11049","Steele-Lawson","Caitlinside","VT",1.7,263,"kitchen","A"
"10732","b_11052","Williams-Bautista","New Charlesmouth","HI",3.6,482,"state","A"
"10733","b_11053","Potter LLC","Smithhaven","ND",4.2,196,"themselves","B"
"10736","b_11056","Richards Inc","Jacksonbury","HI",3.4,194,"paper","B"
"10737","b_11057","Hester-Ward","Lake Brenda","TN",4.7,298,"provide, him, say","B"
"10739","b_11059","","North Nicholas","AL",3.9,483,"","A"
"10740","b_11060","Chambers Ltd","Port Aaron","RI",4,482,"happy, possible","B"
"10742","b_11062","Andrews Ltd","Wheelermouth","LA",4.4,409,"much","A"
"10743","b_11063","Fleming and Sons","Port George","ND",4.3,186,"respond, arm","A"
"10748","b_11068","Barnes-Strickland","Whitechester","IA",3,86,"gas, throw, can","A"
"10749","b_11069","","Spencerbury","TN",3.1,359,"cup","B"
"10750","b_11070","Smith PLC","North Beth","KS",2.1,69,"pick","B"
"10751","b_11071","Lopez-Morgan","New Matthewfurt","MD",4.6,464,"break, necessary, appear","B"
"10753","b_11073","Nichols-Gonzalez","Loveshire","VA",1.2,474,"hard, rock","B"
"10754","b_11074","Pitts, Sparks and Parsons","Marthaberg","OK",2.2,320,"admit","B"
"10755","b_11075","Ramos-Gillespie","Carlashire","IL",3.1,100,"time, save, customer","B"
"10756","b_11077","White, Simon and Sloan","Port Scottburgh","ND",2.1,462,"","A"
"10757","b_11078","Myers-Chavez","Hillview","HI",1.5,307,"reveal","A"
"10758","b_11079","Jones Group","East Janetport","CO",4.3,334,"use","A"
"10759","b_11080","Murray PLC","West Michelle","CA",5,289,"happen","A"
"10761","b_11082","Hanson Inc","East Joseph","OR",2.5,464,"leave, choose","A"
"10763","b_11085","Cobb, Landry and Flores","West Rebeccaburgh","MT",2.6,407,"information","A"
"10764","b_11086","Schaefer LLC","New Petershire","MS",4.6,64,"card","A"
"10765","b_11087","Ross, Barnett and Roy","South Michael","MD",3.2,280,"degree","B"
"10768","b_11090","Dunn-Cohen","West Debbieville","MI",4.8,397,"reality, site","B"
"10770","b_11092","Calderon Group","Aaronstad","AK",1.2,477,"despite, investment, computer","A"
"10771","b_11093","Flores, Fowler and Clark","Walshmouth","FL",2.3,62,"put, wife","A"
"10772","b_11094","Wilson, Romero and Sullivan","South David","NC",2.9,227,"but","B"
"10774","b_11096","Huynh, West and Wolf","East Theresabury","OK",3.8,295,"","B"
"10775","b_11097","Crosby, Fernandez and Ortega","North Rhondaton","IL",4.3,249,"debate","B"
"10776","b_11098","Baker LLC","Robinborough","",3.9,223,"part, travel, level","A"
"10777","b_11099","Horton Inc","Stephaniechester","VA",5,113,"draw","A"
"10780","b_11102","Pham-Rose","New Michaelton","MI",4.1,231,"improve, account","B"
"10783","b_11105","Woods-Richardson","Port Jeremy","MD",1.4,198,"space, hotel",""
"10787","b_11109","Mcmillan-Leonard","East Kathleen","ME",3.6,320,"particularly, north, hit","A"
"10788","b_11110","Holt-Wang","Clarkshire","NC",3.6,108,"mother","B"
"10789","b_11111","Smith, Lucas and Burton","Lauriebury","AL",1.8,106,"capital, finally","A"
"10790","b_11112","Davis, Maxwell and Stephenson","New Kimberly","MI",1.1,336,"hair, community","B"
"10792","b_11114","Henderson and Sons","Derrickbury","IA",3.3,491,"far, get","B"
"10796","b_11118","","South Dylanport","MS",4,491,"upon, together","B"
"10798","b_11120","Ali Inc","New William","MO",4,166,"though, catch, cost","B"
"10799","b_11121","Dougherty Ltd","Markberg","CT",1.8,428,"condition","B"
"10800","b_11122","Young, Mack and Massey","Andrewmouth","OH",2.5,438,"look, nature","B"
"10801","b_11123","Anthony LLC","South Megan","ID",3.5,467,"travel, along, trade",""
"10802","b_11124","Hubbard LLC","Michaelmouth","",1.1,231,"national, oil","B"
"10805","b_11127","Anderson, Wells and Knox","West Tiffanytown","MS",2.6,108,"","A"
"10806","b_11128","Rocha, Walker and Combs","","PA",2.8,229,"have","A"
"10807","b_11129","Meadows-Gibson","West Andrea","CA",4.4,422,"radio","A"
"10808","b_11130","Best Inc","Heidimouth","NE",4.1,253,"door, significant, for","B"
"10809","b_11131","Huffman, King and Davis","Port Andrewport","AR",2.2,463,"walk, measure, and","B"
"10810","b_11132","Martin-Davis","Rachaelborough","KY",2.3,268,"own","A"
"10811","b_11133","Pearson, Marsh and Banks","Port Anna","ID",3.7,486,"story, discussion, data","A"
"10812","b_11134","Kirk-Estrada","Bryantburgh","WV",3.3,450,"great","B"
"10814","b_11136","Jackson-Hawkins","Michaelstad","SD",2.2,384,"general","B"
"10816","b_11138","Martin Group","Ericburgh","AR",3.8,376,"but, man, late","B"
"10817","b_11139","Jones Ltd","Matthewton","AR",4.9,164,"up, need","B"
"10818","b_11140","Holmes, Jackson and Green","Justinbury","MD",4.1,31,"everybody, base","A"
"10822","b_11144","Murray-Moore","Blacktown","ME",1.1,442,"brother, know, source","A"
"10825","b_11147","Mitchell, Richardson and Roberts","Angelachester","TN",2.4,292,"two","B"
"10826","b_11148","Jackson, Taylor and Parker","Carlafort","CT",4.4,301,"energy","B"
"10827","b_11149","Dennis-Miller","Ryanberg","HI",4.4,372,"include","B"
"10830","b_11152","Chavez-Collins","Riversville","MS",2.5,275,"under, others","B"
"10831","b_11153","Smith Inc","Lake Kathryn","VT",2.7,63,"available, different, operation","A"
"10834","b_11156","Singh-Weaver","South Patrickfort","OK",4.8,211,"pattern, American, instead","A"
"10839","b_11161","Henry LLC","South Joanbury","NE",2.3,483,"ok","B"
"10840","b_11162","Franklin Group","Port Michael","DC",4.3,227,"decide","A"
"10842","b_11164","Meyer-Kelly","North Amy","AL",2.3,363,"population, federal","B"
"10844","b_11166","Hines-Freeman","East Jamie","AR",1.2,187,"administration, must","B"
"10845","b_11167","Garcia, Ortega and Bailey","Richardmouth","IA",1.8,484,"study, sell","A"
"10846","b_11168","Myers-Rios","East Kellyhaven","CO",2.9,70,"establish, indeed","A"
"10848","b_11170","","New Ryan","NE",4.4,45,"film, herself, member","B"
"10850","b_11172","Mitchell Ltd","North Dawnside","KY",4.8,55,"road, practice, very","B"
"10855","b_11177","Harris, Cain and Young","New Joel","IL",4.9,235,"others, fast, world","B"
"10856","b_11178","Clayton Inc","Lopezside","CA",3.6,155,"few, later, truth","A"
"10858","b_11181","Graves, Vang and Phillips","East Mitchell","VT",4.6,22,"radio, difference","B"
"10859","b_11182","Fleming-Moyer","Derekville","NC",4.2,34,"green","A"
"10860","b_11183","Fleming, Rose and Lamb","Toddhaven","UT",3.3,270,"medical","A"
"10861","b_11184","Jensen Group","West Andrestown","NC",3.7,137,"pattern, store, detail","A"
"10863","b_11186","Brown, Shelton and Jimenez","Port Hunter","CO",1.4,166,"also","B"
"10865","b_11188","Henderson-Zuniga","","NM",2.1,194,"health","A"
"10866","b_11189","Sanchez-Clarke","Shawnafurt","MA",3.6,183,"reason, by, respond","B"
"10867","b_11190","Walton-Powell","West Jason","NH",3.4,426,"baby, through","B"
"10868","b_11191","Carr-Guerra","New Linda","MN",1.6,481,"scene, loss, should","B"
"10869","b_11192","Parker and Sons","Lake Alfred","WV",1.8,403,"foot, receive, sit","A"
"10870","b_11193","Duffy, Larsen and Baker","South James","UT",3.5,195,"instead, ever","A"
"10876","b_11199","Gonzalez-Walton","Lake Alejandro","UT",4.8,197,"Congress, tonight","B"
"10880","b_11203","Wilcox LLC","West Edwin","ME",4,195,"","B"
"10882","b_11205","","Jaredland","MN",4.7,72,"task","A"
"10885","b_11208","Thornton Inc","Onealstad","TX",1.1,318,"citizen, claim","B"
"10886","b_11209","Carroll-Brown","East Amandafort","KY",2.5,198,"reduce","B"
"10887","b_11210","Shea-Knight","Port Holly","SD",1.6,315,"","A"
"10890","b_11213","Johnson and Sons","Port Jorgeland","",1.2,396,"order, senior, senior","B"
"10891","b_11214","Mendez-West","South Katherineside","WA",4.3,355,"at","A"
"10893","b_11216","Marsh-Kaiser","Romeroview","CT",2.7,202,"less, reveal, computer","A"
"10894","b_11217","Murray, Frey and Hale","North Kelly","IL",3.7,172,"morning","B"
